"_raw","_time","date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",dropped,eventtype,host,id,if,index,linecount,new,old,pid,process,punct,source,sourcetype,"splunk_server","splunk_server_group",timeendpos,timestartpos,uid,v
"Nov 21 07:53:20 10.0.200.1 Nov 21 16:53:25 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60575,0,none,17,udp,65,10.0.102.3,10.0.102.1,57472,53,45","2025-11-21T07:53:20.000+0000",7,21,53,november,20,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:20 10.0.200.1 Nov 21 16:53:25 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60574,0,none,17,udp,65,10.0.102.3,10.0.102.1,59656,53,45","2025-11-21T07:53:20.000+0000",7,21,53,november,20,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:19 10.0.200.1 Nov 21 16:53:24 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,55796,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56731,80,0,S,1859371407,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:53:19.000+0000",7,21,53,november,19,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:18 10.0.200.1 Nov 21 16:53:23 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,47145,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56730,80,0,S,2258964462,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:53:18.000+0000",7,21,53,november,18,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:18 10.0.200.1 Nov 21 16:53:23 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,47140,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56729,80,0,S,1756381684,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:53:18.000+0000",7,21,53,november,18,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:18 10.0.200.1 Nov 21 16:53:23 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,46923,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56728,80,0,S,1197532867,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:53:18.000+0000",7,21,53,november,18,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:18 10.0.200.1 Nov 21 16:53:23 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,46386,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56727,80,0,S,2723860927,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:53:18.000+0000",7,21,53,november,18,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:17 10.0.200.1 Nov 21 16:53:22 snort[757]: [120:3:1] (http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE [Classification: Unknown Traffic] [Priority: 3] {TCP} 10.44.44.44:80 -> 10.0.0.254:5264","2025-11-21T07:53:17.000+0000",7,21,53,november,17,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,757,snort,"__::_...___::_[]:_[::]_()__-__-____[:__]_[:_]_{}_.","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:17 10.0.200.1 Nov 21 16:53:22 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,43783,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,56726,80,0,S,1804543070,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:53:17.000+0000",7,21,53,november,17,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:16 10.0.200.1 Nov 21 16:53:22 snort[757]: [120:3:1] (http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE [Classification: Unknown Traffic] [Priority: 3] {TCP} 10.44.44.44:80 -> 10.0.0.254:4292","2025-11-21T07:53:16.000+0000",7,21,53,november,16,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,757,snort,"__::_...___::_[]:_[::]_()__-__-____[:__]_[:_]_{}_.","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:16 10.0.200.1 Nov 21 16:53:21 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,7563,0,DF,6,tcp,52,10.0.102.3,40.79.167.8,56725,443,0,S,4092292078,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:53:16.000+0000",7,21,53,november,16,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:16 10.0.200.1 Nov 21 16:53:21 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60573,0,none,17,udp,77,10.0.102.3,10.0.102.1,55363,53,57","2025-11-21T07:53:16.000+0000",7,21,53,november,16,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:16 10.0.200.1 Nov 21 16:53:21 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60572,0,none,17,udp,77,10.0.102.3,10.0.102.1,54147,53,57","2025-11-21T07:53:16.000+0000",7,21,53,november,16,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:16 10.0.200.1 Nov 21 16:53:21 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,41538,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,58844,80,0,S,2739168845,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:53:16.000+0000",7,21,53,november,16,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:16 10.0.200.1 Nov 21 16:53:21 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,39182,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,58843,80,0,S,372271176,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:53:16.000+0000",7,21,53,november,16,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:15 10.0.200.1 Nov 21 16:53:20 snort[757]: [120:3:1] (http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE [Classification: Unknown Traffic] [Priority: 3] {TCP} 10.44.44.44:80 -> 10.0.0.254:49150","2025-11-21T07:53:15.000+0000",7,21,53,november,15,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,757,snort,"__::_...___::_[]:_[::]_()__-__-____[:__]_[:_]_{}_.","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:15 10.0.200.1 Nov 21 16:53:20 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,36847,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,58842,80,0,S,1142946121,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:53:15.000+0000",7,21,53,november,15,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:15 10.0.200.1 Nov 21 16:53:20 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,5900,0,DF,6,tcp,52,10.0.102.3,150.171.74.13,58841,443,0,S,2161727248,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:53:15.000+0000",7,21,53,november,15,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:14 10.0.200.1 Nov 21 16:53:19 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60571,0,none,17,udp,65,10.0.102.3,10.0.102.1,54701,53,45","2025-11-21T07:53:14.000+0000",7,21,53,november,14,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:14 10.0.200.1 Nov 21 16:53:19 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60570,0,none,17,udp,65,10.0.102.3,10.0.102.1,55966,53,45","2025-11-21T07:53:14.000+0000",7,21,53,november,14,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:14 10.0.200.1 Nov 21 16:53:19 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,40609,0,DF,6,tcp,52,10.0.102.3,23.103.239.102,50148,443,0,S,283362280,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:53:14.000+0000",7,21,53,november,14,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:14 10.0.200.1 Nov 21 16:53:19 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,40604,0,DF,17,udp,1278,10.0.102.3,23.103.239.102,53200,443,1258","2025-11-21T07:53:14.000+0000",7,21,53,november,14,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:14 10.0.200.1 Nov 21 16:53:19 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60569,0,none,17,udp,67,10.0.102.3,10.0.102.1,53563,53,47","2025-11-21T07:53:14.000+0000",7,21,53,november,14,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:14 10.0.200.1 Nov 21 16:53:19 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60568,0,none,17,udp,67,10.0.102.3,10.0.102.1,65007,53,47","2025-11-21T07:53:14.000+0000",7,21,53,november,14,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:14 10.0.200.1 Nov 21 16:53:19 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,34440,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,60148,80,0,S,614716190,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:53:14.000+0000",7,21,53,november,14,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:14 10.0.200.1 Nov 21 16:53:19 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,31950,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,60147,80,0,S,3422540785,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:53:14.000+0000",7,21,53,november,14,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:13 10.0.200.1 Nov 21 16:53:18 snort[757]: [120:3:1] (http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE [Classification: Unknown Traffic] [Priority: 3] {TCP} 10.44.44.44:80 -> 10.0.0.254:16245","2025-11-21T07:53:13.000+0000",7,21,53,november,13,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,757,snort,"__::_...___::_[]:_[::]_()__-__-____[:__]_[:_]_{}_.","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:13 10.0.200.1 Nov 21 16:53:18 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,29293,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,60146,80,0,S,2552963923,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:53:13.000+0000",7,21,53,november,13,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:12 10.0.200.1 Nov 21 16:53:17 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,27040,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,60145,80,0,S,573218337,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:53:12.000+0000",7,21,53,november,12,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:11 10.0.200.1 Nov 21 16:53:16 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,24668,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,60144,80,0,S,3078322517,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:53:11.000+0000",7,21,53,november,11,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:11 10.0.200.1 Nov 21 16:53:16 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,18888,0,DF,6,tcp,52,10.0.102.3,150.171.28.11,60143,443,0,S,2531582707,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:53:11.000+0000",7,21,53,november,11,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:10 10.0.200.1 Nov 21 16:53:15 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60566,0,none,17,udp,64,10.0.102.3,10.0.102.1,49960,53,44","2025-11-21T07:53:10.000+0000",7,21,53,november,10,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:10 10.0.200.1 Nov 21 16:53:15 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60565,0,none,17,udp,64,10.0.102.3,10.0.102.1,51682,53,44","2025-11-21T07:53:10.000+0000",7,21,53,november,10,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:10 10.0.200.1 Nov 21 16:53:15 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,22324,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,59236,80,0,S,3277736263,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:53:10.000+0000",7,21,53,november,10,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:10 10.0.200.1 Nov 21 16:53:15 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,20001,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,59235,80,0,S,4264365858,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:53:10.000+0000",7,21,53,november,10,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:10 10.0.200.1 Nov 21 16:53:15 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,17754,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,59234,80,0,S,359482410,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:53:10.000+0000",7,21,53,november,10,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:09 10.0.200.1 Nov 21 16:53:14 snort[757]: [120:3:1] (http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE [Classification: Unknown Traffic] [Priority: 3] {TCP} 10.44.44.44:80 -> 10.0.0.254:1790","2025-11-21T07:53:09.000+0000",7,21,53,november,9,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,757,snort,"__::_...___::_[]:_[::]_()__-__-____[:__]_[:_]_{}_.","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:09 10.0.200.1 Nov 21 16:53:14 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,15423,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,59233,80,0,S,3953620377,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:53:09.000+0000",7,21,53,november,9,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:08 10.0.200.1 Nov 21 16:53:13 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,13135,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,59232,80,0,S,2130451466,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:53:08.000+0000",7,21,53,november,8,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:08 10.0.200.1 Nov 21 16:53:13 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,10828,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,59231,80,0,S,2210566521,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:53:08.000+0000",7,21,53,november,8,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:07 10.0.200.1 Nov 21 16:53:12 snort[757]: [120:3:1] (http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE [Classification: Unknown Traffic] [Priority: 3] {TCP} 10.44.44.44:80 -> 10.0.0.254:38437","2025-11-21T07:53:07.000+0000",7,21,53,november,7,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,757,snort,"__::_...___::_[]:_[::]_()__-__-____[:__]_[:_]_{}_.","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:07 10.0.200.1 Nov 21 16:53:12 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,6345,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,59230,80,0,S,3138475267,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:53:07.000+0000",7,21,53,november,7,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:07 10.0.200.1 Nov 21 16:53:12 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,5727,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,59229,80,0,S,929699093,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:53:07.000+0000",7,21,53,november,7,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:07 10.0.200.1 Nov 21 16:53:12 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,3503,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,59228,80,0,S,2182451527,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:53:07.000+0000",7,21,53,november,7,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:06 10.0.200.1 Nov 21 16:53:11 snort[757]: [120:3:1] (http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE [Classification: Unknown Traffic] [Priority: 3] {TCP} 10.44.44.44:80 -> 10.0.0.254:65474","2025-11-21T07:53:06.000+0000",7,21,53,november,6,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,757,snort,"__::_...___::_[]:_[::]_()__-__-____[:__]_[:_]_{}_.","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:06 10.0.200.1 Nov 21 16:53:11 snort[757]: [120:3:1] (http_inspect) NO CONTENT-LENGTH OR TRANSFER-ENCODING IN HTTP RESPONSE [Classification: Unknown Traffic] [Priority: 3] {TCP} 10.44.44.44:80 -> 10.0.0.254:60746","2025-11-21T07:53:06.000+0000",7,21,53,november,6,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,757,snort,"__::_...___::_[]:_[::]_()__-__-____[:__]_[:_]_{}_.","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:06 10.0.200.1 Nov 21 16:53:11 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,38968,0,DF,17,udp,1278,10.0.102.3,40.99.67.194,59063,443,1258","2025-11-21T07:53:06.000+0000",7,21,53,november,6,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:06 10.0.200.1 Nov 21 16:53:11 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,64310,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,59226,80,0,S,952381245,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:53:06.000+0000",7,21,53,november,6,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:06 10.0.200.1 Nov 21 16:53:11 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,64311,0,DF,6,tcp,52,10.0.102.3,10.44.44.44,59227,80,0,S,1472894434,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:53:06.000+0000",7,21,53,november,6,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:06 10.0.200.1 Nov 21 16:53:11 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,38945,0,DF,6,tcp,52,10.0.102.3,40.99.67.194,59225,443,0,S,1518849670,,65535,,mss;nop;wscale;nop;nop;sackOK","2025-11-21T07:53:06.000+0000",7,21,53,november,6,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:06 10.0.200.1 Nov 21 16:53:11 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,38940,0,DF,17,udp,1278,10.0.102.3,40.99.67.194,57605,443,1258","2025-11-21T07:53:06.000+0000",7,21,53,november,6,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:06 10.0.200.1 Nov 21 16:53:11 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60564,0,none,17,udp,66,10.0.102.3,10.0.102.1,56033,53,46","2025-11-21T07:53:06.000+0000",7,21,53,november,6,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
"Nov 21 07:53:06 10.0.200.1 Nov 21 16:53:11 filterlog[45725]: 126,,,1763541225,vmx3.2,match,pass,in,4,0x0,,128,60563,0,none,17,udp,66,10.0.102.3,10.0.102.1,63279,53,46","2025-11-21T07:53:06.000+0000",7,21,53,november,6,friday,2025,local,,,"10.0.200.1",,,pfsense,1,,,45725,filterlog,"__::_...___::_[]:_,,,,.,,,,,,,,,,,,,,...,...,,,","udp:514",syslog,splunk,,15,0,,
